,Symbol,currentPrice,averageDailyVolume10Day,marketCap,marketCapLabel,priceRangeLabel
1471,TURN,4.1528,53130.0,41528416.0,small,in
1472,NTCL,1.85,454240.0,32985500.0,small,in
1473,LXEH,1.4,109880.0,26833380.0,small,in
1474,PBBK,18.51,32210.0,43953292.0,small,in
1475,IPWR,5.8346,38050.0,48709692.0,small,in
1476,CIIT,1.1,153770.0,18184980.0,small,in
1477,OMEX,1.66,3921600.0,52016928.0,small,in
1478,SJ,0.87,18080.0,36542960.0,small,out
1479,CGTL,1.07,1248330.0,22938126.0,small,in
1480,PCLA,0.6009,5891700.0,20019284.0,small,out
1481,AKTX,1.135,25070.0,36520212.0,small,in
1482,CGBS,0.0371,31625732.0,18157406.0,small,out
1483,OKUR,2.38,81680.0,32154754.0,small,in
1484,CPSH,2.55,85580.0,37041300.0,small,in
1485,FLNT,2.55,12250.0,52641436.0,small,in
1486,JUNS,1.73,706530.0,57269748.0,small,in
1487,MASK,1.26,137510.0,15748236.0,small,in
1488,CREX,3.03,88340.0,31872266.0,small,in
1489,NIXX,2.0,205020.0,44019200.0,small,in
1490,KLXE,1.99,200340.0,34932260.0,small,in
1491,UG,9.5,10690.0,43646040.0,small,in
1492,KPTI,4.86,311190.0,41989916.0,small,in
1493,BRNS,1.91,7585750.0,77048256.0,small,in
1494,AAME,2.25,13220.0,45893700.0,small,in
1495,MDBH,4.19,910.0,41693140.0,small,in
1496,DSWL,3.05,24140.0,48602360.0,small,in
1497,FLYE,5.24,893720.0,94827752.0,small,in
1498,AERT,0.971,74390.0,45785176.0,small,out
1499,SYTA,4.02,1869250.0,35750584.0,small,in
1500,CLNN,3.74,44660.0,33595484.0,small,in
1501,NDLS,1.04,120290.0,47781344.0,small,in
1502,ARKR,8.7556,3670.0,31574094.0,small,in
1503,USIO,1.82,120240.0,48256208.0,small,in
1504,FAAS,0.499,10700100.0,30285208.0,small,out
1505,AWRE,2.54,65070.0,53572408.0,small,in
1506,RVPH,0.421,3185070.0,28629516.0,small,out
1507,LIVE,16.24,19120.0,49967232.0,small,in
1508,POCI,4.99,6380.0,38254584.0,small,in
1509,TORO,3.13,638350.0,59763908.0,small,in
1510,GTEC,1.909,121270.0,33205528.0,small,in
1511,XBP,0.9299,50550.0,33397824.0,small,out
1512,TACT,3.99,15290.0,40221992.0,small,in
1513,KPLT,12.49,22880.0,53291708.0,small,in
1514,LTRN,4.23,260620.0,45619280.0,small,in
1515,MNY,1.96,1005100.0,83467192.0,small,in
1516,XLO,0.6895,356810.0,35703896.0,small,out
1517,ZCMD,1.04,19100.0,26264056.0,small,in
1518,RAVE,2.8,27180.0,39792480.0,small,in
1519,ESLA,0.9,13880.0,32549040.0,small,out
1520,IMNN,0.5251,6840670.0,10669769.0,small,out
1521,PYPD,3.76,163190.0,38317784.0,small,in
1522,MOBX,1.19,897550.0,63591580.0,small,in
1523,UONE,1.85,27400.0,43164572.0,small,in
1524,ROMA,3.75,118550.0,58367248.0,small,in
1525,BCG,2.5,27990.0,41506248.0,small,in
1526,LVTX,1.47,37060.0,38668792.0,small,in
1527,FTHM,1.42,152960.0,39972716.0,small,in
1528,APWC,1.89,6090.0,38964616.0,small,in
1529,ANTX,1.14,57650.0,34400296.0,small,in
1530,LASE,2.97,438630.0,42400316.0,small,in
1531,OMCC,6.29,4610.0,42117840.0,small,in
1532,KZR,4.3,108460.0,31414942.0,small,in
1533,GSIW,0.1762,7291490.0,6277125.0,small,out
1534,NTWK,4.12,64570.0,48243140.0,small,in
1535,PLUR,5.4,17150.0,42504212.0,small,in
1536,WAVE,8.6,26340.0,50238880.0,small,in
1537,OFAL,2.24,868880.0,31188864.0,small,in
1538,FBLG,0.662,446810.0,27404086.0,small,out
1539,FPAY,1.31,94350.0,31040972.0,small,in
1540,ANGH,0.45,366070.0,30089114.0,small,out
1541,IPA,1.82,2105230.0,83292488.0,small,in
1542,RMTI,1.12,639950.0,38368848.0,small,in
1543,TPCS,3.45,51920.0,33643780.0,small,in
1544,CISO,1.12,1112620.0,36626016.0,small,in
1545,FARM,1.82,455350.0,39230828.0,small,in
1546,LTRY,1.37,1256826.0,36579136.0,small,in
1547,NVNI,0.3705,1866330.0,34181516.0,small,out
1548,RANI,0.455,8433000.0,31314600.0,small,out
1549,ZBAO,0.99,151550.0,32592582.0,small,out
1550,BOWN,9.2,320.0,27700924.0,small,in
1551,SAGT,2.19,370510.0,27484500.0,small,in
1552,SXTC,1.69,65370.0,196087328.0,small,in
1553,CRWS,2.96,12930.0,31279800.0,small,in
1554,SCYX,0.734,258870.0,28640902.0,small,out
1555,PLUT,3.11,87820.0,47738500.0,small,in
1556,JZXN,1.1915,70450.0,13120083.0,small,in
1557,HHS,3.46,6160.0,25480928.0,small,in
1558,DRIO,0.6958,175670.0,30937912.0,small,out
1559,XTIA,2.22,2249110.0,38095644.0,small,in
1560,CLIR,0.5765,88480.0,30221572.0,small,out
1561,HIT,1.81,2135250.0,98958488.0,small,in
1562,KTCC,3.05,14610.0,32823794.0,small,in
1563,CAMP,1.69,102480.0,34064992.0,small,in
1564,OSRH,1.02,327330.0,20202630.0,small,in
1565,COCH,1.61,39320.0,34335828.0,small,in
1566,GROW,2.485,18860.0,32668058.0,small,in
1567,VRAR,1.59,1760350.0,33478246.0,small,in
1568,PPSI,3.61,93440.0,40144280.0,small,in
1569,LBGJ,1.36,39140.0,25497280.0,small,in
1570,FGEN,7.55,57660.0,30515288.0,small,in
1571,SDST,0.4911,45952990.0,41472120.0,small,out
1572,RDI,1.42,26260.0,48368464.0,small,in
1573,GAME,1.27,41646070.0,57251600.0,small,in
1574,MOGO,1.96,1497750.0,47592132.0,small,in
1575,IQST,9.45,108340.0,33063942.0,small,in
1576,VBIX,5.45,192740.0,54833540.0,small,in
1577,FEMY,0.8769,174030.0,28522226.0,small,out
1578,CENN,0.6416,684790.0,30740854.0,small,out
1579,COEP,12.4,52090.0,43571616.0,small,in
1580,SIDU,1.98,635680.0,36242912.0,small,in
1581,ABVC,3.07,639430.0,52133512.0,small,in
1582,MBBC,10.0499,5880.0,29566102.0,small,in
1583,PFAI,1.91,63780.0,22347000.0,small,in
1584,WVVI,5.0,8570.0,24822650.0,small,in
1585,PXS,2.96,26090.0,31038264.0,small,in
1586,CVKD,11.72,30370.0,23049490.0,small,in
1587,INKT,20.06,5854380.0,79952336.0,small,in
1588,ALXO,0.5062,423330.0,27053354.0,small,out
1589,NMTC,0.8984,243270.0,44756312.0,small,out
1590,MLEC,3.39,236770.0,13561255.0,small,in
1591,KALA,5.65,176990.0,36456060.0,small,in
1592,MNDO,1.45,30780.0,29531136.0,small,in
1593,CRIS,1.82,166410.0,21841274.0,small,in
1594,IZM,2.5399,18920.0,29798108.0,small,in
1595,TRSG,1.8199,7830.0,29761736.0,small,in
1596,PULM,6.022,8550.0,21994030.0,small,in
1597,SCLX,11.36,150340.0,62404568.0,small,in
1598,DYAI,1.1,62100.0,33099770.0,small,in
1599,NTRP,4.13,34090.0,32406458.0,small,in
1600,HTCO,0.2646,938040.0,32662226.0,small,out
1601,CASI,1.37,95140.0,21225136.0,small,in
1602,KIRK,1.83,560740.0,41104364.0,small,in
1603,ARBK,0.3808,15911890.0,33154582.0,small,out
1604,UONEK,0.659,265370.0,44171252.0,small,out
1605,SWAG,1.48,16800.0,27422032.0,small,in
1606,GORV,7.25,52905.0,26654408.0,small,in
1607,DARE,2.66,8961030.0,23542038.0,small,in
1608,XOS,3.53,30640.0,29340266.0,small,in
1609,PXLW,12.66,44730.0,66414992.0,small,in
1610,LITM,4.785,459560.0,37434776.0,small,in
1611,QVCGA,3.28,1013690.0,31511616.0,small,in
1612,BGFV,1.42,177780.0,32454242.0,small,in
1613,PASG,5.78,105113.0,18035334.0,small,in
1614,BOSC,5.03,139080.0,29795508.0,small,in
1615,NWGL,1.0401,40940.0,17216982.0,small,in
1616,CLPS,0.96,15800.0,26866752.0,small,out
1617,MLGO,14.43,1220380.0,157887296.0,small,in
1618,AIXI,2.264,319430.0,29912420.0,small,in
1619,TLF,3.44,13390.0,29283172.0,small,in
1620,SCOR,5.545,14050.0,27433222.0,small,in
1621,FCUV,3.0,24700.0,22418940.0,small,in
1622,RAIN,3.97,6230.0,30118444.0,small,in
1623,DAIO,3.24,23570.0,29936726.0,small,in
1624,TPST,6.25,67240.0,23015188.0,small,in
1625,AACG,1.0,105550.0,31624500.0,small,in
1626,DTST,5.14,1858580.0,36699032.0,small,in
1627,FLUX,2.12,96720.0,35655432.0,small,in
1628,GLE,3.6,316360.0,82584000.0,small,in
1629,VOR,2.09,10726460.0,261166384.0,small,in
1630,GBIO,4.33,267442.0,29011000.0,small,in
1631,BCAB,0.3998,918860.0,23355556.0,small,out
1632,NSYS,8.71,6790.0,24048224.0,small,in
1633,CALC,4.2,189550.0,58682396.0,small,in
1634,EDRY,10.8,3210.0,30528360.0,small,in
1635,MWYN,1.31,117320.0,22340740.0,small,in
1636,TURB,2.2763,1740.0,25078224.0,small,in
1637,INTG,11.04,3490.0,23784576.0,small,in
1638,GELS,1.83,191210.0,18351240.0,small,in
1639,GDTC,1.89,16220.0,21810600.0,small,in
1640,EPOW,0.915,24460.0,24693106.0,small,out
1641,EBON,4.9899,59110.0,31339666.0,small,in
1642,YOSH,7.93,60900.0,13974563.0,small,in
1643,BLRX,4.57,37060.0,17004970.0,small,in
1644,NCEW,0.8395,106230.0,18049250.0,small,out
1645,BOLD,1.24,103380.0,27758144.0,small,in
1646,MSAI,0.739,165310.0,24709352.0,small,out
1647,SGRP,1.155,151800.0,27084402.0,small,in
1648,LEDS,2.08,48920.0,17102592.0,small,in
1649,CMMB,1.1,138600.0,21080180.0,small,in
1650,LRE,2.04,2200.0,27829476.0,small,in
1651,GLBS,1.13,29980.0,23257998.0,small,in
1652,HSON,9.0145,13810.0,24838012.0,small,in
1653,AIRE,0.3566,96378070.0,24765618.0,small,out
1654,RENT,5.67,57280.0,22804116.0,small,in
1655,RLMD,0.7028,176720.0,23327056.0,small,out
1656,BEEM,2.955,1031020.0,45584420.0,small,in
1657,MTC,0.98,77790.0,24683162.0,small,out
1658,GFAI,1.42,819150.0,29853370.0,small,in
1659,GDHG,0.585,1525370.0,22218884.0,small,out
1660,HBIO,0.5558,1117340.0,24573976.0,small,out
1661,FGF,21.07,19660.0,26807782.0,small,in
1662,EHGO,0.7799,232180.0,20978374.0,small,out
1663,XTKG,1.89,73810.0,68151320.0,small,in
1664,GREE,1.93,305790.0,29796690.0,small,in
1665,RETO,2.76,25060.0,21152308.0,small,in
1666,CARM,0.3944,772470.0,16481227.0,small,out
1667,ELEV,0.365,1090170.0,21627310.0,small,out
1668,DALN,16.06,613440.0,85960984.0,small,in
1669,IPW,0.6351,157960.0,19916672.0,small,out
1670,TOMZ,0.98,31640.0,19614896.0,small,out
1671,GVH,7.28,1051618.0,267307040.0,small,in
1672,CTRM,2.39,33530.0,23093018.0,small,in
1673,INEO,1.22,57200.0,12047500.0,small,in
1674,BIVI,8.24,69770.0,15302256.0,small,in
1675,COOT,0.5,1766830.0,13949250.0,small,out
1676,ENLV,1.17,122890.0,27904382.0,small,in
1677,DXST,1.27,33210.0,20637500.0,small,in
1678,LSTA,2.65,84010.0,22785230.0,small,in
1679,HUBC,4.11,1811910.0,41294404.0,small,in
1680,MGRX,1.66,219120.0,17669870.0,small,in
1681,PC,6.19,15414.0,11004458.0,small,in
1682,RAY,2.6,1968210.0,113355056.0,small,in
1683,BANL,0.8144,135550.0,22396000.0,small,out
1684,ZDAI,0.6406,59780.0,16911840.0,small,out
1685,BCTX,0.83,4158230.0,14567413.0,small,out
1686,OCC,4.9,398770.0,40318376.0,small,in
1687,IXHL,1.01,214663600.0,94632352.0,small,in
1688,PSHG,1.9,98960.0,23621180.0,small,in
1689,CJMB,5.28,17250.0,23462050.0,small,in
1690,STRM,5.3,22430.0,23087118.0,small,in
1691,UTSI,2.5199,5300.0,23864108.0,small,in
1692,FRGT,1.81,316100.0,4138148.0,small,in
1693,NAII,3.65,3900.0,22552986.0,small,in
1694,CURR,2.24,1234980.0,170429744.0,small,in
1695,MIRA,1.8,3021230.0,33246720.0,small,in
1696,CVV,3.694,34840.0,25421516.0,small,in
1697,HOLO,5.4,8366680.0,27689472.0,small,in
1698,YHGJ,0.74,11520.0,19405464.0,small,out
1699,NXL,1.23,176940.0,21128818.0,small,in
1700,RMSG,2.3022,5690.0,21459498.0,small,in
1701,JVA,4.75,98210.0,27115850.0,small,in
1702,QTTB,2.34,7402750.0,28542382.0,small,in
1703,BTCT,3.07,3256840.0,23077128.0,small,in
1704,HUIZ,2.61,30840.0,26331244.0,small,in
1705,TNMG,0.5089,95710.0,14963593.0,small,out
1706,OVID,0.7,3722720.0,49776652.0,small,out
1707,HXHX,1.37,100340.0,18837500.0,small,in
1708,ADVB,0.62,272490.0,13416800.0,small,out
1709,CXAI,1.12,547680.0,23270240.0,small,in
1710,SNYR,3.69,61680.0,33262066.0,small,in
1711,WOK,0.8208,39590.0,26416956.0,small,out
1712,KFFB,3.1947,3560.0,25834644.0,small,in
1713,JYD,0.231,1694300.0,23947308.0,small,out
1714,RVSN,0.3451,439800.0,17941128.0,small,out
1715,LGVN,1.74,499220.0,26116182.0,small,in
1716,IINN,1.36,945530.0,34842248.0,small,in
1717,MTEK,3.37,53700.0,26904596.0,small,in
1718,CLRB,5.59,91810.0,15970854.0,small,in
1719,FGL,0.96,379900.0,18638688.0,small,out
1720,DRRX,0.5941,79560.0,18442408.0,small,out
1721,HUDI,1.3511,12660.0,19292626.0,small,in
1722,SRM,10.3,7173048.0,183686080.0,small,in
1723,GYRO,8.6427,570.0,19007976.0,small,in
1724,JBDI,0.9846,33440.0,19482772.0,small,out
1725,LEXX,1.03,162320.0,20145976.0,small,in
1726,REE,0.7671,107470.0,21663210.0,small,out
1727,HKPD,1.31,138830.0,14409999.0,small,in
1728,OESX,0.6127,113920.0,20640760.0,small,out
1729,BOF,2.48,854330.0,26585104.0,small,in
1730,ORIS,0.174,2594950.0,3830175.0,small,out
1731,JL,6.52,13270.0,24526284.0,small,in
1732,CLGN,2.45,87390.0,31154200.0,small,in
1733,PRZO,2.02,2280090.0,34468472.0,small,in
1734,SLGL,9.94,9960.0,27690454.0,small,in
1735,SMSI,0.79,594810.0,15336902.0,small,out
1736,LVLU,4.44,347350.0,12281839.0,small,in
1737,CGTX,0.8049,30591480.0,49898164.0,small,out
1738,STAI,0.6811,559650.0,17442630.0,small,out
1739,BLIN,1.52,52640.0,18113232.0,small,in
1740,SHOT,0.9587,7666300.0,105695720.0,small,out
1741,CING,5.57,134650.0,23648606.0,small,in
1742,ANY,0.7282,2052950.0,19266644.0,small,out
1743,MRKR,1.6,6741870.0,18103680.0,small,in
1744,IPM,2.05,45320.0,27135850.0,small,in
1745,HOTH,1.36,528210.0,17964104.0,small,in
1746,EHLD,7.68,13420.0,21631642.0,small,in
1747,EVAX,2.68,92800.0,16928408.0,small,in
1748,NXTC,5.2,32345.0,12155104.0,small,in
1749,BLBX,7.5,110070.0,27356024.0,small,in
1750,ADGM,1.77,47230.0,27225432.0,small,in
1751,MOB,3.68,633250.0,27584986.0,small,in
1752,SOHO,0.8748,23040.0,35607772.0,small,out
1753,HOOK,0.9748,150140.0,11889928.0,small,out
1754,SGMA,3.01,67360.0,18419062.0,small,in
1755,MTEX,8.33,6330.0,15834747.0,small,in
1756,YQ,2.25,47080.0,19916348.0,small,in
1757,MGIH,1.63,16300.0,18337500.0,small,in
1758,ASBP,0.4152,8862040.0,20563194.0,small,out
1759,LSB,1.23,158530.0,50691620.0,small,in
1760,QMMM,2.28,4083590.0,130430360.0,small,in
1761,GTIM,1.56,36520.0,16521023.0,small,in
1762,DPRO,6.23,11154590.0,79425024.0,small,in
1763,ELBM,1.295,168280.0,23261048.0,small,in
1764,STAK,1.9,173520.0,21679570.0,small,in
1765,NXPL,0.8283,80520.0,21505236.0,small,out
1766,CETY,0.254,1017800.0,15998622.0,small,out
1767,AIFU,7.68,60480.0,25883674.0,small,in
1768,FLGC,0.6101,172140.0,13769163.0,small,out
1769,XFOR,1.5,1057370.0,10768140.0,small,in
1770,VSEE,1.45,2433960.0,22895210.0,small,in
1771,TDTH,1.81,18385860.0,139226096.0,small,in
1772,CHR,1.989,63390.0,24137708.0,small,in
1773,NXGL,2.521,40040.0,19297094.0,small,in
1774,PMN,0.8799,40871620.0,28763226.0,small,out
1775,MSS,0.9222,59620.0,18158580.0,small,out
1776,LPTX,0.357,320920.0,14793901.0,small,out
1777,SOND,2.63,26620.0,32439736.0,small,in
1778,PRPO,14.68,15260.0,22196308.0,small,in
1779,NISN,4.6,22240.0,22072456.0,small,in
1780,SFHG,0.8993,74940.0,18255790.0,small,out
1781,IBIO,0.7607,531460.0,12338021.0,small,out
1782,ADD,0.9204,127200.0,27137626.0,small,out
1783,BFRG,1.55,255680.0,14594056.0,small,in
1784,NVFY,2.67,152630.0,36602496.0,small,in
1785,HYFM,4.48,9410.0,20800460.0,small,in
1786,LIDR,1.13,1346300.0,22157604.0,small,in
1787,GIGM,1.4511,3840.0,16037847.0,small,in
1788,LPCN,3.27,41370.0,17495678.0,small,in
1789,WKSP,3.81,434280.0,19812496.0,small,in
1790,RMCO,1.4591,108830.0,21796182.0,small,in
1791,WXM,2.72,44630.0,18768000.0,small,in
1792,JFU,1.63,14260.0,19190478.0,small,in
1793,SABS,2.49,8351630.0,23129286.0,small,in
1794,DTSS,2.133,65970.0,16325704.0,small,in
1795,XHLD,0.418,306780.0,12362601.0,small,out
1796,IRIX,1.405,196310.0,23588544.0,small,in
1797,EDTK,1.07,8670.0,17044566.0,small,in
1798,OPI,0.2564,742520.0,18177478.0,small,out
1799,MDRR,10.88,780.0,14714221.0,small,in
1800,COCP,1.64,38990.0,16685032.0,small,in
1801,XAIR,3.36,605677.0,15589526.0,small,in
1802,TKLF,3.85,16000.0,16296203.0,small,in
1803,AMOD,1.85,295640.0,25583280.0,small,in
1804,YYAI,2.45,337270.0,35679352.0,small,in
1805,GNLN,4.09,735220.0,5670008.0,small,in
1806,GOVX,0.8509,2230200.0,21408304.0,small,out
1807,LYRA,8.39,35870.0,13410241.0,small,in
1808,BNAI,0.3322,630530.0,14281078.0,small,out
1809,MINM,3.61,223536.0,26534076.0,small,in
1810,BIYA,0.8991,593030.0,11256732.0,small,out
1811,BRTX,1.7,107350.0,12758126.0,small,in
1812,MEIP,6.2,5265250.0,41309732.0,small,in
1813,ELSE,4.67,7270.0,16106924.0,small,in
1814,VYNE,1.45,552890.0,24164106.0,small,in
1815,SCNX,2.15,290340.0,28200262.0,small,in
1816,WAI,0.4612,567360.0,5150128.0,small,out
1817,MSGM,3.74,51980.0,18993404.0,small,in
1818,SKYQ,0.6998,2120260.0,15238775.0,small,out
1819,NCRA,1.4293,78300.0,20535468.0,small,in
1820,SYBX,1.615,152610.0,18889202.0,small,in
1821,UBX,0.2001,827525.0,3444161.0,small,out
1822,LIQT,2.45,21520.0,23554398.0,small,in
1823,INLF,1.02,160190.0,16218000.0,small,in
1824,MTVA,0.719,55330.0,14084563.0,small,out
1825,GLBZ,5.11,6230.0,14822475.0,small,in
1826,PT,0.9332,17340.0,14882674.0,small,out
1827,ABP,0.2923,17252230.0,17768126.0,small,out
1828,STFS,1.78,650220.0,60431000.0,small,in
1829,EQ,0.412,905010.0,14716352.0,small,out
1830,UCAR,3.89,23480.0,17193256.0,small,in
1831,CHSN,0.1208,6801690.0,7521757.0,small,out
1832,TXMD,1.2,21450.0,13889281.0,small,in
1833,CLIK,0.4,5459790.0,12672000.0,small,out
1834,PRPH,0.435,872060.0,18070422.0,small,out
1835,RLYB,0.529,1315210.0,22013806.0,small,out
1836,REBN,2.62,97170.0,13124392.0,small,in
1837,JCTC,3.51,27270.0,12348601.0,small,in
1838,TIRX,1.09,63570.0,132769632.0,small,in
1839,AMST,3.21,63410.0,14678399.0,small,in
1840,COSM,0.489,158150.0,14299191.0,small,out
1841,EDSA,2.38,53810.0,16713979.0,small,in
1842,DLPN,1.34,36970.0,14965254.0,small,in
1843,NEUP,8.2,35900.0,15415672.0,small,in
1844,CREG,2.13,107715.0,5311964.0,small,in
1845,INBS,2.12,268920.0,14649793.0,small,in
1846,ICU,0.741,6430670.0,16736004.0,small,out
1847,TAIT,2.224,7420.0,13391104.0,small,in
1848,FRSX,0.451,914130.0,9868331.0,small,out
1849,GP,0.4295,116510.0,12907549.0,small,out
1850,ARBB,5.27,9760.0,9303026.0,small,in
1851,PWM,0.4379,146200.0,13856032.0,small,out
1852,BREA,6.95,19480.0,16782234.0,small,in
1853,CYCU,0.3931,4903610.0,12360597.0,small,out
1854,GTI,0.095,64339340.0,14063514.0,small,out
1855,SAIH,9.855,78490.0,16710433.0,small,in
1856,BNZI,4.1,319460.0,10121219.0,small,in
1857,NERV,2.0,27540.0,13986820.0,small,in
1858,MRM,1.38,31020.0,10904691.0,small,in
1859,OXBR,2.4,143460.0,17863008.0,small,in
1860,LFWD,0.793,658060.0,12372624.0,small,out
1861,ZKIN,2.54,307970.0,13116433.0,small,in
1862,ALLR,1.13,326590.0,17039948.0,small,in
1863,ORKT,0.72,267130.0,16818480.0,small,out
1864,HCTI,0.0252,150046770.0,10292840.0,small,out
1865,EVGN,1.36,103170.0,11851353.0,small,in
1866,VVOS,5.61,549590.0,33040208.0,small,in
1867,CCTG,1.09,4320.0,12623508.0,small,in
1868,BNGO,3.5,113420.0,11774000.0,small,in
1869,MSPR,1.01,702970.0,8326106.0,small,in
1870,MKZR,0.71,87930.0,11205149.0,small,out
1871,BOLT,6.71,23370.0,12862936.0,small,in
1872,AREB,1.39,462760.0,9723119.0,small,in
1873,USEA,1.5995,31710.0,14722229.0,small,in
1874,HTCR,0.5045,79750.0,11136988.0,small,out
1875,TRIB,0.745,77750.0,13880840.0,small,out
1876,PAVM,0.593,123730.0,10255698.0,small,out
1877,LIPO,0.701,7720.0,3131647.0,small,out
1878,MHUA,0.3968,150730.0,12659706.0,small,out
1879,AYTU,2.63,157320.0,23609274.0,small,in
1880,ZOOZ,3.1,3031090.0,37527048.0,small,in
1881,ATHA,0.4922,275820.0,19216668.0,small,out
1882,PHIO,2.54,82170.0,12187301.0,small,in
1883,DEVS,0.4095,16872320.0,13702566.0,small,out
1884,SANW,2.11,148670.0,4529769.0,small,in
1885,ECDA,0.2451,12118080.0,11915169.0,small,out
1886,EDUC,1.3476,6190.0,11566720.0,small,in
1887,BCDA,2.39,111450.0,13185654.0,small,in
1888,FEBO,1.11,10770.0,12279375.0,small,in
1889,IMG,0.27,2553060.0,9827298.0,small,out
1890,ONMD,0.577,161100.0,26705522.0,small,out
1891,DATS,2.6,65740.0,13068302.0,small,in
1892,GRNQ,2.13,105920.0,16136476.0,small,in
1893,AIMD,2.7,80290.0,11318508.0,small,in
1894,KRKR,5.02,7050.0,9893265.0,small,in
1895,CSCI,4.15,7470.0,13059926.0,small,in
1896,GWAV,0.29,2942720.0,17739154.0,small,out
1897,MCVT,1.81,34730.0,10973613.0,small,in
1898,EPWK,0.56,753620.0,12499144.0,small,out
1899,VERB,8.6,27100.0,12194457.0,small,in
1900,WETH,0.92,81810.0,10976980.0,small,out
1901,CDTG,0.781,123930.0,9625825.0,small,out
1902,PETZ,1.1,4900.0,11355630.0,small,in
1903,XTLB,1.795,36130.0,15997542.0,small,in
1904,SPHL,0.577,114640.0,6635500.0,small,out
1905,VCIG,0.9381,9165270.0,3943744.0,small,out
1906,CHPG,10.0,61530.0,99872896.0,small,in
1907,WCT,0.1999,403550.0,10247874.0,small,out
1908,KZIA,10.3,1202570.0,14004086.0,small,in
1909,AIHS,0.3134,190150.0,3473318.0,small,out
1910,VS,2.575,31020.0,12621826.0,small,in
1911,BTAI,1.81,382140.0,10961450.0,small,in
1912,GLYC,0.157,96762.0,10131540.0,small,out
1913,PSIG,0.3752,106010.0,9746533.0,small,out
1914,APRE,1.93,63940.0,10675544.0,small,in
1915,ANTE,1.3092,153710.0,39129632.0,small,in
1916,VSME,1.15,48570.0,51507924.0,small,in
1917,DRCT,0.5599,169460.0,11691832.0,small,out
1918,IMRN,1.75,1254730.0,10623585.0,small,in
1919,KXIN,0.8577,192170.0,9394645.0,small,out
1920,TLPH,0.43,1753340.0,8816505.0,small,out
1921,CMBM,1.11,2717140.0,31350618.0,small,in
1922,ILAG,0.4875,121790.0,10125131.0,small,out
1923,PTLE,0.2265,1321940.0,8490919.0,small,out
1924,TRAW,1.69,64760.0,9403701.0,small,in
1925,PRTG,6.1,18170.0,13899582.0,small,in
1926,INTJ,1.17,231810.0,32906248.0,small,in
1927,CLRO,6.08,130590.0,10535849.0,small,in
1928,AEI,1.39,132260.0,16311789.0,small,in
1929,DWTX,4.82,32190.0,9211647.0,small,in
1930,EFOI,2.1112,19440.0,11558525.0,small,in
1931,JXG,1.09,832410.0,4404635.0,small,in
1932,CAPS,1.68,43060.0,8719620.0,small,in
1933,OMH,1.43,75930.0,33034572.0,small,in
1934,CYCN,3.0,64760.0,10682820.0,small,in
1935,FTEL,0.7501,100980.0,15692242.0,small,out
1936,IOTR,0.512,960980.0,13132801.0,small,out
1937,BTOG,0.5555,151084920.0,32762888.0,small,out
1938,CODX,0.2883,2022700.0,9719314.0,small,out
1939,ABTS,4.81,36430.0,11400373.0,small,in
1940,BHAT,1.9,238200.0,13763467.0,small,in
1941,ARTW,2.87,58890.0,14660189.0,small,in
1942,ATER,1.39,117370.0,13805285.0,small,in
1943,CPOP,0.82,5963000.0,63089980.0,small,out
1944,CNFR,0.8704,7970.0,10638812.0,small,out
1945,HCWB,4.42,200510.0,11219375.0,small,in
1946,WATT,0.5427,3415760.0,18525770.0,small,out
1947,SPPL,3.2545,39560.0,11520246.0,small,in
1948,JTAI,3.9,101790.0,9949914.0,small,in
1949,CTXR,1.65,985740.0,18437924.0,small,in
1950,TRUG,6.2,108750.0,6266030.0,small,in
1951,SONM,0.7501,1761900.0,13305949.0,small,out
1952,BCLI,0.685,595760.0,6739619.0,small,out
1953,MBRX,0.7089,7429700.0,21414096.0,small,out
1954,ERNA,2.21,49570.0,16268252.0,small,in
1955,SKK,0.6446,36890.0,12086250.0,small,out
1956,SSKN,2.055,62320.0,8571734.0,small,in
1957,KPRX,3.11,96660.0,9466404.0,small,in
1958,SCKT,1.2125,10610.0,9604843.0,small,in
1959,MIGI,0.567,801970.0,11224842.0,small,out
1960,ASTC,5.63,4230.0,9536939.0,small,in
1961,DHAI,0.293,4294960.0,13869536.0,small,out
1962,GXAI,1.28,134270.0,9118016.0,small,in
1963,VRME,0.7525,75100.0,9346501.0,small,out
1964,RMCF,1.94,84310.0,15120205.0,small,in
1965,AGH,1.91,56450.0,26510800.0,small,in
1966,HWH,1.32,47860.0,8548848.0,small,in
1967,GLXG,0.62,90630.0,11167750.0,small,out
1968,EJH,1.5,696620.0,5510775.0,small,in
1969,LDWY,5.1862,5240.0,9177500.0,small,in
1970,WKHS,2.05,10681760.0,19419772.0,small,in
1971,CLWT,1.2119,16410.0,9230848.0,small,in
